osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
807006541,tertiary,False,True,9459.572912301559,,100,D3660,,,,,"LINESTRING (585685.4587043809 8027036.165116088, 585602.5579210749 8026699.497568883, 585586.2596479208 8026603.649476046, 585595.6201420941 8026508.907599406, 585636.4328106944 8026341.191827092, 585713.6019312819 8026107.750055543, 585802.0779572747 8025948.324989166, 585876.0301419902 8025819.312523181, 586251.4750397804 8025203.05466029, 586313.5251146453 8025067.364808426, 586384.7277588352 8024875.592651727, 586604.3162140235 8024238.031663431, 586868.4531205634 8023518.813917597, 586896.2679095169 8023391.80276834, 586893.9768904062 8023275.501647968, 586877.7428215655 8023212.128505038, 586838.1999592694 8023090.70214317, 586736.637534653 8022976.596077458, 586583.5127923336 8022830.993214224, 586510.4063623594 8022737.91695001, 586419.3454228346 8022592.041198045, 586390.2657236208 8022430.038650086, 586400.1268392418 8022250.239917839, 586484.276460623 8021224.270377753, 586450.2709893814 8020745.12189285, 586460.3123312049 8020609.392405925, 586491.6347760425 8020473.569668668, 586561.8874635508 8020323.490899372, 586609.1305333396 8020180.549890131, 586641.799598116 8019951.3353206795, 586638.3442913481 8019567.230407041, 586630.267744989 8019341.735225817, 586612.0920020363 8019180.326519245, 586574.2588701635 8019021.759161598, 586454.9813266452 8018754.296555774, 586406.4352143444 8018553.210169755, 586398.7781858922 8018384.220148424, 586403.6115821119 8018145.6893648915)"
"[807006548, 807006549, 807006540]",unclassified,False,True,10878.734910956897,,,,,yes,,,"LINESTRING (585685.4587043809 8027036.165116088, 585305.4060198625 8027153.551194871, 585277.5871575233 8027155.441271169, 585249.8606029578 8027149.231676092, 585157.1779186912 8027084.24994831, 584896.5461309658 8026934.370930489, 584771.458099052 8026846.335096395, 584621.1991342182 8026739.673830211, 584559.4225545557 8026692.725345001, 584551.7465706839 8026676.858401974, 584546.3006400068 8026647.217680481, 584519.5789512247 8026506.259140188, 584471.2340677927 8026368.601509688, 584193.879548082 8025840.976270277, 584045.206058004 8025473.801367079, 584014.7269939415 8025402.586755536, 583986.1057348892 8025382.10608518, 583950.9040125136 8025376.479734171, 583727.7825613555 8025377.314114004, 583595.5497615607 8025382.785635633, 583543.7104064842 8025389.123163275, 583393.9704329859 8025401.4386877995, 583122.4976983571 8025436.891510439, 582880.0551663487 8025484.666590644, 582817.1018716928 8025486.279928751, 582730.370567428 8025469.87989648, 582639.0744901191 8025441.228038924, 582567.0254943842 8025413.767913887, 582354.472455501 8025288.274934132, 581990.0993918467 8025145.16397403, 581857.6641268582 8025116.656871983, 580640.6962060463 8024854.679006802, 580306.3192490683 8024810.85165463, 579890.66981766 8024911.958965877, 579843.0736800565 8024948.3095703805, 579827.3874794798 8025004.8566954695, 579783.708127886 8025592.442456767, 579721.0714719279 8025817.446073497, 579672.6920439941 8025867.795754688, 579592.3714382229 8025877.401829232, 579016.3832412581 8025777.551346454, 578932.2336936233 8025764.8863529125, 578872.5428454897 8025792.9843577165, 578104.2174043308 8026200.96383315, 577980.9733481745 8026227.450770797, 577858.1780763078 8026217.234692582, 577592.8156514008 8026093.990347237, 577517.6983342388 8026071.68007885, 577435.8945482147 8026084.436472295, 577189.4545091484 8026149.804181117, 576920.5388983291 8026176.995594683)"
89503896,primary,True,False,91.06002663308715,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (573596.401068096 8034571.845700793, 573670.0278066355 8034625.267614514)"
123098822,primary,True,False,29.928032670065708,,60,C46,Dr Agostinho Neto Street,,,,"LINESTRING (573556.9552555232 8034579.968863798, 573572.549794709 8034554.54104698)"
821728715,primary_link,True,False,41.282397051433485,1,60,,,,,,"LINESTRING (573556.9552555232 8034579.968863798, 573570.338136434 8034572.771919158, 573575.1695154334 8034572.123392878, 573581.1472346962 8034571.879999718, 573596.401068096 8034571.845700793)"
821728742,primary,True,False,27.356540346972103,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (573600.8279119041 8034562.137106793, 573578.7091484112 8034546.087366109)"
821728716,primary_link,True,False,45.893062512065804,1,60,,,,,,"LINESTRING (573600.8279119041 8034562.137106793, 573598.1146928039 8034547.940746304, 573597.0759457541 8034536.50423384, 573599.9187976497 8034516.976513252)"
709250213,primary,True,False,179.82030669786636,2,60,C46,Oshakati Main Road,,,,"LINESTRING (573599.9187976497 8034516.976513252, 573705.5020291166 8034372.054242152)"
650729336,residential,False,True,10.473183638718425,,60,,Dr Frans Aupa Indongo Road,,,,"LINESTRING (573676.1128185161 8034616.780986049, 573670.0278066355 8034625.267614514)"
821728742,primary,True,False,93.12197671016816,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (573676.1128185161 8034616.780986049, 573600.8279119041 8034562.137106793)"
460626160,primary,True,False,444.88058872240583,,60,C45,Okatana Road,,,,"LINESTRING (575154.674688695 8037796.89640834, 575159.4960378555 8037807.444512146, 575165.1702655647 8037822.049950268, 575172.7840396706 8037844.913009502, 575181.2712450585 8037871.656296443, 575185.5504189965 8037893.049331207, 575193.2880909237 8037934.6878200825, 575195.318145114 8037955.691027948, 575196.6770578319 8037978.655126468, 575195.779442237 8038021.753470598, 575196.7865295641 8038063.870979423, 575196.3664998052 8038104.289988354, 575196.4432631981 8038124.636712441, 575198.5732630254 8038197.419866117, 575197.6390143948 8038233.62536069)"
821728717,primary_link,True,False,33.57468143110762,,60,,,,,,"LINESTRING (575126.2584345351 8037779.356196544, 575138.7170037105 8037785.261750774, 575147.6985870941 8037791.302115369, 575154.674688695 8037796.89640834)"
460626160,primary,True,False,30.470442478960592,,60,C45,Okatana Road,,,,"LINESTRING (575128.0364830359 8037744.785011187, 575137.2041434525 8037760.8156284485, 575142.9367865255 8037771.238593903)"
821728718,primary_link,True,False,37.08385518440865,,60,,,,,,"LINESTRING (575128.0364830359 8037744.785011187, 575129.2276712703 8037757.0285619525, 575127.5697652476 8037770.035217789, 575123.4011129822 8037780.749990062)"
650885283,residential,False,True,2.893666640213553,,60,,,,,,"LINESTRING (575188.3317426447 8037764.727594664, 575185.5614127434 8037763.8861055765)"
"[650709137, 650885283, 650863599]",residential,False,False,680.9058325888582,,60,,,,,,"LINESTRING (575188.3317426447 8037764.727594664, 575204.773368361 8037769.744009398, 575209.6259931694 8037774.527548163, 575220.0469702289 8037785.51919957, 575268.8352059314 8037826.880969309, 575326.0551438659 8037880.1932631135, 575384.7011294396 8037934.838774087, 575458.9086541039 8038008.322829284, 575477.911690186 8038031.717997858, 575490.4928508012 8038050.324556097, 575531.4653228805 8038132.840881987, 575539.2220536657 8038151.321859628, 575556.7397352735 8038196.762435557, 575589.2752187452 8038290.98334345)"
650885283,residential,False,False,2.893666640213553,,60,,,,,,"LINESTRING (575185.5614127434 8037763.8861055765, 575188.3317426447 8037764.727594664)"
650885283,residential,False,True,30.24535387777344,,60,,,,,,"LINESTRING (575185.5614127434 8037763.8861055765, 575172.3412507852 8037764.06875016, 575155.5047273696 8037766.787657141)"
821728721,primary_link,True,False,46.95437038648389,,60,,,,,,"LINESTRING (575185.5614127434 8037763.8861055765, 575176.1589224504 8037758.688223165, 575161.4856727489 8037753.089778512, 575142.6994997938 8037744.862494985)"
460626160,primary,True,False,48.71375026663406,,60,C45,Okatana Road,,,,"LINESTRING (575197.6390143948 8038233.62536069, 575197.389443458 8038243.351708968, 575197.1323141187 8038267.937267679, 575196.3268321014 8038282.069252834)"
821728722,primary_link,True,False,66.39220025364608,,60,,,,,,"LINESTRING (575197.6390143948 8038233.62536069, 575187.4129460889 8038254.685862066, 575180.76925813 8038264.181851423, 575175.6654419999 8038268.726346523, 575166.7193549604 8038272.156784195, 575152.4964746558 8038276.436925905)"
650854139,tertiary,False,False,5.324571191131564,,100,D4103,,,,,"LINESTRING (575152.4964746558 8038276.436925905, 575147.2552523293 8038275.4719747)"
650854139,tertiary,False,True,44.188816688686316,,100,D4103,,,,,"LINESTRING (575152.4964746558 8038276.436925905, 575170.0130933401 8038279.634806823, 575196.3268321014 8038282.069252834)"
460626160,primary,True,False,97.21097983375935,,60,C45,Okatana Road,,,,"LINESTRING (575195.4594782365 8038321.958860601, 575194.9978523933 8038342.927205055, 575194.6269212947 8038376.696451728, 575194.3644792257 8038399.876877632, 575194.1491227463 8038418.675714255)"
821728740,primary,True,False,51.32934908105638,,60,C45,Okatana Road,,,,"LINESTRING (575207.1009002283 8038333.18933242, 575208.4774292855 8038282.134053726)"
821728724,primary_link,True,False,72.14587918763362,,60,,,,,,"LINESTRING (575207.1009002283 8038333.18933242, 575213.7878386906 8038312.673257756, 575216.0363906497 8038304.46622246, 575222.545462143 8038295.822670777, 575229.4908944439 8038290.430336302, 575250.412341731 8038282.772408491)"
460626162,secondary,False,True,6.45068370340511,,60,DR3671,,,,,"LINESTRING (575250.412341731 8038282.772408491, 575243.9551524022 8038282.686142444)"
460626162,secondary,False,False,339.5416422429847,,60,DR3671,,,,,"LINESTRING (575250.412341731 8038282.772408491, 575267.7802100985 8038283.071952687, 575295.0585250149 8038285.436241762, 575317.9860929899 8038289.609329725, 575343.2374703895 8038291.472260142, 575373.44520701 8038289.056710653, 575408.7468897919 8038285.106052937, 575438.6315119681 8038284.163161792, 575554.9614304204 8038289.829990797, 575589.2752187452 8038290.98334345)"
650709130,residential,False,False,317.85282629693756,,60,,,,,,"LINESTRING (575250.412341731 8038282.772408491, 575268.7202970118 8038293.369147596, 575282.302127616 8038304.636506417, 575292.6572893042 8038314.964525595, 575298.4542904249 8038328.330277685, 575306.3135198066 8038340.305216022, 575314.2047214624 8038357.933823096, 575320.2464118173 8038374.319164148, 575326.899175225 8038406.51289737, 575341.6847656841 8038511.832200387, 575346.4898751598 8038546.068716369, 575348.8266517395 8038569.626570233)"
460626162,secondary,False,False,6.45068370340511,,60,DR3671,,,,,"LINESTRING (575243.9551524022 8038282.686142444, 575250.412341731 8038282.772408491)"
460626162,secondary,False,True,35.44313698990972,,60,DR3671,,,,,"LINESTRING (575243.9551524022 8038282.686142444, 575233.1612245506 8038282.505601054, 575208.4774292855 8038282.134053726)"
821728725,primary_link,True,False,61.17738856481938,,60,,,,,,"LINESTRING (575243.9551524022 8038282.686142444, 575231.7186417177 8038276.713419635, 575222.3084288232 8038269.535093512, 575215.5714862897 8038257.1243869355, 575208.7940178231 8038236.780820053)"
650727821,residential,False,False,26.729094368297798,2,60,,,,,,"LINESTRING (574610.7799677544 8037260.414057268, 574632.2208950783 8037244.500921182)"
650727821,residential,False,True,127.48065058124152,2,60,,,,,,"LINESTRING (574610.7799677544 8037260.414057268, 574578.0581344604 8037284.689655198, 574568.2642262194 8037290.944377499, 574559.4674129641 8037294.506770594, 574550.8068457108 8037297.6482115, 574542.7018330093 8037299.094752397, 574494.5069756652 8037299.41885538)"
821728726,primary_link,True,False,45.78024464932733,,60,,,,,,"LINESTRING (574610.7799677544 8037260.414057268, 574622.0410410204 8037260.925088427, 574633.3135872385 8037261.668417809, 574643.9579090389 8037264.516286794, 574654.4980948969 8037270.69485537)"
821728728,primary_link,True,False,50.08633425200688,1,60,,,,,,"LINESTRING (574668.6108126816 8037268.307426088, 574669.1973855824 8037243.7759634275, 574669.0690999039 8037237.834985053, 574670.4356513678 8037231.8884037975, 574675.3829673337 8037219.577566773)"
821728740,primary,True,False,40.897771417172855,,60,C45,Okatana Road,,,,"LINESTRING (574668.6108126816 8037268.307426088, 574663.4906617918 8037262.794531071, 574641.9164026524 8037237.4609781075)"
651002624,residential,False,True,11.126885401677674,,60,,,,,,"LINESTRING (574675.3829673337 8037219.577566773, 574665.5213638205 8037224.726176543)"
651002624,residential,False,False,103.86706598101347,,60,,,,,,"LINESTRING (574675.3829673337 8037219.577566773, 574723.1435210808 8037188.3081599055, 574742.2230296717 8037178.832039034, 574766.5580196737 8037171.383047244)"
651002624,residential,False,False,11.126885401677674,,60,,,,,,"LINESTRING (574665.5213638205 8037224.726176543, 574675.3829673337 8037219.577566773)"
651002624,residential,False,True,26.82811859371742,,60,,,,,,"LINESTRING (574665.5213638205 8037224.726176543, 574641.9164026524 8037237.4609781075)"
821728729,primary_link,True,False,51.801864571550766,,60,,,,,,"LINESTRING (574665.5213638205 8037224.726176543, 574651.4673707976 8037220.14295806, 574639.2138864575 8037215.077224845, 574618.9813905623 8037202.628379122)"
650727820,residential,False,True,11.998629727111393,2,60,,,,,,"LINESTRING (574509.8366982656 8036857.104608254, 574497.8255120486 8036857.226986157)"
821728740,primary,True,False,199.84422955745077,,60,C45,Okatana Road,,,,"LINESTRING (574509.8366982656 8036857.104608254, 574510.1737991717 8036853.695582771, 574509.9702461276 8036819.120811712, 574511.5675026696 8036798.3252595775, 574512.8877880524 8036780.009117302, 574516.1786614446 8036755.677756853, 574518.0290462547 8036740.203121985, 574523.4597707014 8036718.264677703, 574528.7954008549 8036696.415100248, 574537.1545281574 8036660.956336576)"
650727820,residential,False,False,27.968612816687017,2,60,,,,,,"LINESTRING (574469.8277096286 8036857.519776721, 574497.8255120486 8036857.226986157)"
650727820,residential,False,True,2.986356950868631,2,60,,,,,,"LINESTRING (574469.8277096286 8036857.519776721, 574466.8380926397 8036857.53095427)"
650727820,residential,False,False,2.986356950868631,2,60,,,,,,"LINESTRING (574466.8380926397 8036857.53095427, 574469.8277096286 8036857.519776721)"
650727820,residential,False,True,144.01338975190976,2,60,,,,,,"LINESTRING (574466.8380926397 8036857.53095427, 574415.6544865426 8036857.8107627425, 574322.6705419583 8036858.589449619)"
821728731,primary_link,True,False,50.95402348380611,1,60,,,,,,"LINESTRING (574466.8380926397 8036857.53095427, 574480.0880489561 8036865.480806592, 574485.9405455061 8036871.25654596, 574492.3787172376 8036883.391990823, 574499.672390189 8036894.661228757)"
650722850,residential,False,False,44.57664801962304,2,60,,,,,,"LINESTRING (574576.9874978525 8036636.289006877, 574620.3132836178 8036646.91428845)"
650722850,residential,False,True,31.84831856789924,2,60,,,,,,"LINESTRING (574576.9874978525 8036636.289006877, 574546.526135837 8036626.93211969)"
821728732,primary_link,True,False,50.82862288930805,1,60,,,,,,"LINESTRING (574576.9874978525 8036636.289006877, 574567.9251438763 8036628.312478724, 574564.4908769263 8036622.815378647, 574559.7463437518 8036609.9765721215, 574555.2375266334 8036592.135875509)"
821728740,primary,True,False,201.86421551892215,,60,C45,Okatana Road,,,,"LINESTRING (574555.2375266334 8036592.135875509, 574563.5310040454 8036558.989751909, 574605.5654975523 8036397.605146943)"
460626160,primary,True,False,28.463746676556948,,60,C45,Okatana Road,,,,"LINESTRING (574541.6825970588 8036596.136526352, 574534.6823501422 8036623.590812654)"
821728734,primary_link,True,False,41.59900958323221,1,60,,,,,,"LINESTRING (574541.6825970588 8036596.136526352, 574525.8962403438 8036607.270845827, 574517.3886549037 8036611.551323388, 574506.4617592818 8036618.086875443)"
650722850,residential,False,False,31.84831856789924,2,60,,,,,,"LINESTRING (574546.526135837 8036626.93211969, 574576.9874978525 8036636.289006877)"
650722850,residential,False,True,12.2982752520094,2,60,,,,,,"LINESTRING (574546.526135837 8036626.93211969, 574534.6823501422 8036623.590812654)"
821728740,primary,True,False,36.03651906387168,,60,C45,Okatana Road,,,,"LINESTRING (574546.526135837 8036626.93211969, 574555.2375266334 8036592.135875509)"
651002597,residential,False,False,27.356158330157648,,60,,,,,,"LINESTRING (574639.9428042223 8036371.353794572, 574613.194858375 8036365.5125751095)"
651002597,residential,False,True,3.9613400040935827,,60,,,,,,"LINESTRING (574639.9428042223 8036371.353794572, 574643.8154857191 8036372.202283759)"
821728736,primary_link,True,False,45.45221078055857,,60,,,,,,"LINESTRING (574639.9428042223 8036371.353794572, 574634.75060664 8036363.528754076, 574629.5989519036 8036355.205672372, 574626.1504057639 8036345.891494844, 574622.4022240407 8036330.172280562)"
821728740,primary,True,False,232.49679228594272,,60,C45,Okatana Road,,,,"LINESTRING (574622.4022240407 8036330.172280562, 574624.5969215168 8036321.74421597, 574634.6861423574 8036281.277892815, 574678.4363100231 8036105.635947974)"
821728737,primary_link,True,False,47.426561456776525,,60,,,,,,"LINESTRING (574605.5654975523 8036397.605146943, 574616.6282474436 8036384.928405451, 574625.5592937232 8036377.692157401, 574643.8154857191 8036372.202283759)"
821728740,primary,True,False,33.14674715883498,,60,C45,Okatana Road,,,,"LINESTRING (574605.5654975523 8036397.605146943, 574607.239227534 8036391.602092047, 574613.194858375 8036365.5125751095)"
651002597,residential,False,False,3.9613400040935827,,60,,,,,,"LINESTRING (574643.8154857191 8036372.202283759, 574639.9428042223 8036371.353794572)"
651002597,residential,False,True,46.87226851267564,,60,,,,,,"LINESTRING (574643.8154857191 8036372.202283759, 574689.3482491531 8036383.471909428)"
821728738,primary_link,True,False,55.383428406668315,,60,,,,,,"LINESTRING (574678.4363100231 8036105.635947974, 574689.4640115516 8036092.151600322, 574695.9778107746 8036084.91331623, 574708.0386624523 8036078.37338759, 574721.428916581 8036072.968072805)"
821728740,primary,True,False,40.50585368149373,,60,C45,Okatana Road,,,,"LINESTRING (574678.4363100231 8036105.635947974, 574685.1693181884 8036080.528191667, 574687.8940861088 8036066.4664587295)"
650722852,residential,False,True,5.538453838553174,,60,,,,,,"LINESTRING (574721.428916581 8036072.968072805, 574715.9865422087 8036071.915272062)"
650722852,residential,False,False,129.89635370814426,,60,,,,,,"LINESTRING (574721.428916581 8036072.968072805, 574729.2052704474 8036074.476807364, 574740.600359756 8036079.800161796, 574749.4416683179 8036088.24213376, 574756.0408993509 8036103.762533935, 574784.171165227 8036178.528222596)"
650722852,residential,False,False,5.538453838553174,,60,,,,,,"LINESTRING (574715.9865422087 8036071.915272062, 574721.428916581 8036072.968072805)"
650722852,residential,False,True,28.59118147080582,,60,,,,,,"LINESTRING (574715.9865422087 8036071.915272062, 574687.8940861088 8036066.4664587295)"
821728739,primary_link,True,False,46.903821029430496,,60,,,,,,"LINESTRING (574715.9865422087 8036071.915272062, 574709.9765134751 8036066.494247795, 574705.1196370972 8036060.438236465, 574698.3921934317 8036047.463064067, 574693.7539688149 8036031.868904274)"
460626162,secondary,False,True,12.13743029086429,,60,DR3671,,,,,"LINESTRING (575208.4774292855 8038282.134053726, 575196.3268321014 8038282.069252834)"
460626162,secondary,False,False,35.44313698990972,,60,DR3671,,,,,"LINESTRING (575208.4774292855 8038282.134053726, 575233.1612245506 8038282.505601054, 575243.9551524022 8038282.686142444)"
821728740,primary,True,False,45.597489236673326,,60,C45,Okatana Road,,,,"LINESTRING (575208.4774292855 8038282.134053726, 575209.1260398234 8038268.577996535, 575208.7940178231 8038236.780820053)"
821728740,primary,True,False,441.24314241318274,,60,C45,Okatana Road,,,,"LINESTRING (575208.7940178231 8038236.780820053, 575208.5495790807 8038152.328915887, 575208.4449166221 8038124.591429645, 575208.3684332167 8038104.32215326, 575208.7879794037 8038063.781438999, 575207.781158942 8038021.741377955, 575208.6885156605 8037978.421711978, 575207.2845921665 8037954.771804735, 575205.1775135956 8037933.027588504, 575197.3315840821 8037890.803110399, 575192.9118579006 8037868.691436554, 575184.1993239815 8037841.240896793, 575176.4675801718 8037818.02423278, 575170.525665889 8037802.722764223)"
821728740,primary,True,False,39.108589227255564,,60,C45,Okatana Road,,,,"LINESTRING (575170.525665889 8037802.722764223, 575155.5047273696 8037766.787657141)"
821728720,primary_link,True,False,47.344431475135856,,60,,,,,,"LINESTRING (575170.525665889 8037802.722764223, 575170.2673879918 8037782.033730343, 575172.9431392355 8037774.665960047, 575177.4727315047 8037769.703186026, 575188.3317426447 8037764.727594664)"
650885283,residential,False,True,13.327076330341177,,60,,,,,,"LINESTRING (575155.5047273696 8037766.787657141, 575142.9367865255 8037771.238593903)"
821728740,primary,True,False,25.479001742297466,,60,C45,Okatana Road,,,,"LINESTRING (575155.5047273696 8037766.787657141, 575142.6994997938 8037744.862494985)"
650885283,residential,False,False,30.24535387777344,,60,,,,,,"LINESTRING (575155.5047273696 8037766.787657141, 575172.3412507852 8037764.06875016, 575185.5614127434 8037763.8861055765)"
821728740,primary,True,False,675.2077235727731,,60,C45,Okatana Road,,,,"LINESTRING (575142.6994997938 8037744.862494985, 575131.5202296893 8037726.759399655, 575108.9887213126 8037695.278246487, 575106.1112275206 8037691.317053396, 575099.0346404118 8037681.551929681, 575088.2899732788 8037669.034582495, 575065.6790441717 8037644.579434308, 575020.2826384937 8037599.951558632, 574980.2770819135 8037562.2405374255, 574927.4005927903 8037513.181747736, 574875.1929436019 8037464.2973393835, 574834.8910011553 8037426.565029299, 574788.4500210778 8037383.002741635, 574763.2985178434 8037359.397685749, 574743.1087779113 8037341.449905499, 574709.2439875432 8037309.7231787685, 574681.7145951899 8037282.420445987, 574668.6108126816 8037268.307426088)"
651002624,residential,False,False,26.82811859371742,,60,,,,,,"LINESTRING (574641.9164026524 8037237.4609781075, 574665.5213638205 8037224.726176543)"
651002624,residential,False,True,11.993701823014662,,60,,,,,,"LINESTRING (574641.9164026524 8037237.4609781075, 574632.2208950783 8037244.500921182)"
821728740,primary,True,False,41.853894251100776,,60,C45,Okatana Road,,,,"LINESTRING (574641.9164026524 8037237.4609781075, 574631.3964194497 8037222.519505923, 574618.9813905623 8037202.628379122)"
821728740,primary,True,False,368.9028503687332,,60,C45,Okatana Road,,,,"LINESTRING (574618.9813905623 8037202.628379122, 574605.5253105784 8037182.176871384, 574589.1747500151 8037153.1725264, 574572.8868500107 8037121.069967287, 574564.5418402457 8037103.697267584, 574556.1925793064 8037085.18497121, 574550.9113325808 8037070.600033952, 574546.3777938412 8037057.505960082, 574536.4250926789 8037026.961840793, 574530.0945383279 8037003.938863786, 574525.4038796248 8036982.845979042, 574522.5427279505 8036969.026471977, 574519.0836772362 8036951.248228665, 574515.9220954396 8036933.634834417, 574512.8399086327 8036914.571736369, 574511.6604921165 8036894.029985198, 574509.8366982656 8036857.104608254)"
821728740,primary,True,False,35.45246257236807,,60,C45,Okatana Road,,,,"LINESTRING (574537.1545281574 8036660.956336576, 574546.526135837 8036626.93211969)"
821728733,primary_link,True,False,47.45257226502094,1,60,,,,,,"LINESTRING (574537.1545281574 8036660.956336576, 574550.2260195913 8036649.577697017, 574559.8696157517 8036642.903091494, 574567.8079226419 8036639.47666898, 574576.9874978525 8036636.289006877)"
651002597,residential,False,False,11.992212034709956,,60,,,,,,"LINESTRING (574613.194858375 8036365.5125751095, 574601.470728381 8036362.945356862)"
651002597,residential,False,True,27.356158330157648,,60,,,,,,"LINESTRING (574613.194858375 8036365.5125751095, 574639.9428042223 8036371.353794572)"
821728740,primary,True,False,36.68836884555476,,60,C45,Okatana Road,,,,"LINESTRING (574613.194858375 8036365.5125751095, 574622.4022240407 8036330.172280562)"
650722852,residential,False,False,28.59118147080582,,60,,,,,,"LINESTRING (574687.8940861088 8036066.4664587295, 574715.9865422087 8036071.915272062)"
650722852,residential,False,True,11.821740455999658,,60,,,,,,"LINESTRING (574687.8940861088 8036066.4664587295, 574676.2773331449 8036064.219749001)"
821728740,primary,True,False,35.26088527451685,,60,C45,Okatana Road,,,,"LINESTRING (574687.8940861088 8036066.4664587295, 574690.5107223229 8036051.840857435, 574693.7539688149 8036031.868904274)"
821728740,primary,True,False,260.2946349832397,,60,C45,Okatana Road,,,,"LINESTRING (574693.7539688149 8036031.868904274, 574697.0858751948 8035990.321460075, 574697.8333168898 8035957.845277099, 574697.1799789986 8035939.116065443, 574696.5230564221 8035922.256714036, 574692.0522938579 8035894.77899119, 574688.5506963767 8035871.313929909, 574685.7959967002 8035854.783309334, 574681.1194094333 8035831.776286312, 574675.0646528894 8035811.584735021, 574668.0847879658 8035793.465654633, 574662.808549839 8035777.331735445)"
650706898,residential,False,True,13.8330058255751,,60,,,,,,"LINESTRING (574662.808549839 8035777.331735445, 574651.6337215942 8035785.461565123)"
821728740,primary,True,False,207.46602170877492,,60,C45,Okatana Road,,,,"LINESTRING (574662.808549839 8035777.331735445, 574657.6097432505 8035764.881898075, 574650.9386422327 8035749.937075182, 574646.4354211254 8035739.221703552, 574638.8420599502 8035724.280335424, 574632.0138579229 8035712.666415422, 574625.6739256852 8035701.216625508, 574616.1100368232 8035686.603498303, 574606.7998095687 8035674.611627847, 574594.5103276189 8035659.687845452, 574568.5654766129 8035627.433384469, 574550.4712975202 8035605.240024955)"
821728742,primary,True,False,107.6075811020003,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (574550.4712975202 8035605.240024955, 574482.7693353454 8035521.958903974)"
979771562,residential,False,True,12.364456336060007,2,,,,,,,"LINESTRING (574550.4712975202 8035605.240024955, 574539.723576818 8035611.343449852)"
"[980249289, 650704139, 650704140]",residential,False,False,269.6932469921235,2,60,,,yes,,,"LINESTRING (574550.4712975202 8035605.240024955, 574554.199294429 8035601.464238968, 574560.4386871138 8035597.413504324, 574568.3869212657 8035593.920639116, 574576.7621282648 8035591.211727944, 574588.414018481 8035588.767139008, 574614.6215817154 8035583.645771334, 574654.5346594867 8035575.297545933, 574671.374573196 8035571.140627366, 574704.4572484511 8035561.899596105, 574717.7122469625 8035557.269268036, 574746.9007768084 8035547.08019803, 574759.2664543084 8035542.762978515, 574806.7580343685 8035525.6784569295)"
821728742,primary,True,False,58.30141821427963,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (574218.168359393 8035194.473993868, 574180.7725510394 8035149.936270575)"
1460920838,residential,False,False,11.953352507902768,,,,,,,,"LINESTRING (574218.168359393 8035194.473993868, 574208.004464055 8035200.752096281)"
650720030,residential,False,True,10.737369381965742,,60,,,,,,"LINESTRING (574180.7725510394 8035149.936270575, 574171.7944469143 8035155.811624296)"
650720030,residential,False,False,57.233977445875716,,60,,,,,,"LINESTRING (574180.7725510394 8035149.936270575, 574186.0071258969 8035146.508988812, 574223.526882444 8035121.961492568, 574228.6025996894 8035118.57904819)"
821728742,primary,True,False,182.9437873474841,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (574180.7725510394 8035149.936270575, 574136.919468813 8035096.427362524, 574066.4235046593 8035007.7560159005)"
821728741,primary_link,False,False,12.30920282365174,,60,,,,,,"LINESTRING (574066.4235046593 8035007.7560159005, 574056.7628269367 8035015.359872405)"
821728742,primary,True,False,559.0350104419917,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (574066.4235046593 8035007.7560159005, 573990.834861309 8034912.033366329, 573941.7474535529 8034850.322838599, 573903.5029359557 8034805.267768694, 573878.0608524672 8034773.6412624065, 573874.1496513861 8034768.03518356, 573857.5864177503 8034746.632174976, 573848.5172246255 8034736.50892656, 573798.0603483807 8034699.741806882, 573783.2558643054 8034689.484906124, 573676.1128185161 8034616.780986049)"
709250213,primary,True,False,36.121440637604394,2,60,C46,Oshakati Main Road,,,,"LINESTRING (573578.7091484112 8034546.087366109, 573599.9187976497 8034516.976513252)"
821728742,primary,True,False,12.498295650960058,2,60,C45,Mandume ya Ndemufayo Road,,,,"LINESTRING (573578.7091484112 8034546.087366109, 573568.8648154406 8034538.412046965)"
123098805,primary,True,False,10.552589945274997,2,60,C46,Oshakati Main Road,,,,"LINESTRING (573568.8648154406 8034538.412046965, 573562.7057465957 8034546.9431729335)"
